"SASUMMARY State annual summary statistics: personal income, GDP, consumer spending, price indexes, and employment"
"SASUMMARY State annual summary statistics: personal income, GDP, consumer spending, price indexes, and employment"
State or DC
GeoFips,GeoName,LineCode,Description,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
27000,Minnesota,1,"  Real GDP (millions of chained 2017 dollars) 1",3.9,6.6,0.1,2.1,4.4,4.6,2.7,0.2,0.6,1.7,-4.0,3.8,2.3,1.9,2.7,2.7,2.0,1.5,1.2,2.8,1.3,-3.3,5.7,1.8,1.6,1.1
27000,Minnesota,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-5.6,3.7,4.6,3.6,-0.6,2.6,5.3,1.6,3.2,0.2,3.1,6.4,5.1,-2.0,-0.6,(NA)
27000,Minnesota,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-3.2,2.8,2.2,0.9,1.6,1.3,3.4,2.8,3.2,-0.2,1.6,-4.6,7.1,3.5,1.1,(NA)
27000,Minnesota,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
27000,Minnesota,4,"  Gross domestic product (GDP)",5.3,8.8,2.3,3.7,5.8,7.4,5.5,3.2,3.5,2.9,-2.3,4.6,4.5,4.0,4.4,4.2,3.7,2.5,2.7,5.0,3.3,-1.6,10.0,9.2,6.2,3.7
27000,Minnesota,5,"  Personal income",5.1,8.3,4.3,2.1,4.6,6.1,2.6,5.0,5.9,4.8,-4.1,4.5,6.9,5.7,0.8,4.9,4.7,2.1,4.5,5.2,3.7,6.4,10.1,3.6,4.2,4.3
27000,Minnesota,6,"  Disposable personal income",5.8,7.5,5.1,4.0,5.9,6.6,1.3,4.5,5.4,4.9,-1.2,4.0,5.6,5.8,-0.6,4.8,4.0,2.0,5.0,5.9,3.6,7.2,9.1,1.3,7.0,4.0
27000,Minnesota,7,"  Personal consumption expenditures",7.9,8.6,4.6,4.1,5.1,5.9,4.1,4.5,3.3,3.7,-1.6,3.5,4.4,2.9,3.1,3.6,2.9,3.3,4.5,4.8,2.2,-4.5,12.2,9.3,6.0,(NA)
27000,Minnesota,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
27000,Minnesota,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-6.2,3.1,3.8,3.0,-1.4,1.8,4.6,0.7,2.3,-0.6,2.4,5.9,4.9,-2.0,-1.0,(NA)
27000,Minnesota,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-3.8,2.2,1.4,0.2,0.8,0.5,2.7,1.9,2.3,-1.0,1.0,-5.0,7.0,3.5,0.7,(NA)
27000,Minnesota,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
27000,Minnesota,10,"  Per capita personal income 6",3.8,7.0,3.3,1.4,3.9,5.4,2.0,4.1,5.0,4.0,-4.7,3.8,6.1,5.0,0.0,4.1,4.0,1.2,3.5,4.4,3.0,5.9,10.0,3.5,3.7,3.6
27000,Minnesota,11,"  Per capita disposable personal income 7",4.5,6.2,4.1,3.2,5.1,5.8,0.7,3.6,4.5,4.1,-1.9,3.4,4.8,5.1,-1.4,3.9,3.3,1.2,4.1,5.0,2.9,6.8,9.0,1.2,6.5,3.3
27000,Minnesota,12,"  Per capita personal consumption expenditures (PCE) 8",6.5,7.3,3.6,3.4,4.3,5.2,3.5,3.6,2.4,2.9,-2.2,2.9,3.6,2.2,2.2,2.8,2.3,2.5,3.6,3.9,1.6,-4.9,12.1,9.3,5.5,(NA)
27000,Minnesota,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,,
27000,Minnesota,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),2.0,-1.1,-0.3,0.1,0.1,0.9,-0.6,-0.5,-0.5,2.9,-0.8,-1.0,0.6,-0.9,1.0,(NA)
27000,Minnesota,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1.7,0.7,2.2,2.0,1.4,2.3,-0.5,0.6,1.2,5.0,0.6,0.1,4.8,5.6,4.8,(NA)
27000,Minnesota,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,,
27000,Minnesota,15,"  Total employment (number of jobs)",2.1,2.3,0.5,-0.3,0.3,1.3,1.7,1.4,1.3,-0.4,-2.9,-0.5,1.8,1.0,1.4,1.4,1.6,1.0,1.0,1.1,0.1,-4.6,2.9,2.5,2.4,(NA)
28000,Mississippi,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
28000,Mississippi,1,"  Real GDP (millions of chained 2017 dollars) 1",2.9,0.4,-0.5,1.1,4.4,2.6,2.3,2.1,1.7,1.6,-3.7,1.3,-0.2,2.0,0.4,0.2,0.1,0.5,0.3,-0.1,0.9,-0.8,4.9,0.8,2.6,2.4
28000,Mississippi,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1.8,-1.2,1.0,1.7,0.0,0.4,1.9,0.3,1.6,2.4,1.9,8.2,4.8,-7.2,1.5,(NA)
28000,Mississippi,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1.8,-0.9,0.5,0.7,0.5,1.2,3.0,1.1,1.5,2.2,0.0,0.9,6.6,0.7,1.1,(NA)
28000,Mississippi,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
28000,Mississippi,4,"  Gross domestic product (GDP)",4.8,2.8,2.6,2.9,6.8,5.7,5.5,5.5,4.9,3.6,-2.9,2.6,2.1,4.2,2.1,2.1,1.3,1.1,2.3,2.6,2.6,0.5,11.3,9.9,5.9,4.2
28000,Mississippi,5,"  Personal income",3.4,5.3,5.6,1.9,4.0,5.9,6.3,4.1,6.6,5.1,-1.3,3.7,4.2,3.2,1.7,1.9,1.3,1.5,2.6,2.6,3.8,8.1,10.1,0.2,5.4,4.9
28000,Mississippi,6,"  Disposable personal income",3.3,5.6,5.7,3.5,4.7,6.8,5.6,3.1,6.8,4.7,0.6,3.1,4.3,3.0,1.2,2.0,0.9,1.4,3.1,3.1,3.6,8.7,9.5,-1.4,7.0,4.8
28000,Mississippi,7,"  Personal consumption expenditures",6.7,6.5,4.7,4.6,5.0,6.2,5.9,6.4,5.1,3.5,-1.3,4.0,3.8,2.2,2.2,2.7,2.4,2.4,2.5,2.3,1.8,0.9,11.9,8.7,4.9,(NA)
28000,Mississippi,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
28000,Mississippi,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1.5,-1.5,0.7,1.5,-0.1,0.4,2.0,0.3,1.7,2.7,2.1,8.5,5.2,-6.9,1.5,(NA)
28000,Mississippi,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1.5,-1.3,0.2,0.5,0.4,1.2,3.1,1.1,1.5,2.5,0.2,1.3,6.9,1.1,1.1,(NA)
28000,Mississippi,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
28000,Mississippi,10,"  Per capita personal income 6",2.5,4.6,5.4,1.7,3.7,5.1,5.7,4.2,5.8,4.4,-1.7,3.3,4.0,3.0,1.6,1.9,1.4,1.5,2.6,2.9,4.0,8.4,10.5,0.4,5.3,4.9
28000,Mississippi,11,"  Per capita disposable personal income 7",2.5,4.8,5.5,3.3,4.3,6.0,5.0,3.1,5.9,4.1,0.2,2.7,4.0,2.8,1.0,2.0,1.0,1.4,3.1,3.4,3.8,9.1,9.9,-1.2,7.0,4.9
28000,Mississippi,12,"  Per capita personal consumption expenditures (PCE) 8",5.8,5.8,4.5,4.4,4.7,5.4,5.3,6.4,4.3,2.8,-1.6,3.6,3.5,2.1,2.1,2.7,2.5,2.4,2.5,2.6,2.0,1.3,12.2,9.1,4.9,(NA)
28000,Mississippi,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,,
28000,Mississippi,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-2.8,3.1,0.7,-0.4,0.4,0.1,-0.8,0.3,-0.7,-1.9,0.4,-1.1,0.8,1.3,0.0,(NA)
28000,Mississippi,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-3.1,4.9,3.2,1.5,1.7,1.5,-0.6,1.3,1.0,0.1,1.9,0.0,4.9,7.9,3.7,(NA)
28000,Mississippi,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,,
28000,Mississippi,15,"  Total employment (number of jobs)",1.7,0.4,-1.4,-0.1,-0.1,0.7,0.7,2.3,2.0,-0.1,-2.9,-0.1,1.3,0.6,0.8,1.6,0.7,0.8,0.7,0.7,0.2,-2.1,3.3,2.5,2.3,(NA)
29000,Missouri,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
29000,Missouri,1,"  Real GDP (millions of chained 2017 dollars) 1",2.8,2.5,-0.9,1.8,2.6,2.6,2.2,0.4,0.6,3.3,-2.8,2.2,-1.0,1.2,1.9,0.5,1.4,0.1,0.9,0.9,2.3,-1.9,5.2,2.4,2.6,2.3
29000,Missouri,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-3.5,-2.2,2.2,2.5,-1.1,1.4,4.5,2.6,0.8,2.3,1.7,7.2,4.7,-1.2,1.7,(NA)
29000,Missouri,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-3.2,-1.0,2.0,1.4,0.2,0.9,3.8,2.3,1.6,1.9,0.1,-1.6,7.7,3.5,1.9,(NA)
29000,Missouri,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
29000,Missouri,4,"  Gross domestic product (GDP)",4.8,4.9,1.8,3.7,4.4,5.3,4.9,3.6,3.5,5.1,-0.8,3.0,0.5,3.5,3.7,2.4,3.5,1.5,2.3,2.9,4.5,0.2,9.3,9.2,7.5,4.9
29000,Missouri,5,"  Personal income",3.8,6.9,3.4,2.4,3.8,5.2,3.5,5.9,4.8,6.0,-1.6,2.5,4.1,4.4,0.6,3.4,3.4,3.0,2.5,4.5,4.0,7.9,8.9,4.3,6.4,4.2
29000,Missouri,6,"  Disposable personal income",3.7,6.9,3.5,4.7,4.9,5.6,2.5,5.3,4.2,6.1,1.1,2.4,3.0,4.5,-0.3,3.2,2.8,3.0,2.9,5.0,3.9,8.7,7.7,2.2,8.8,4.1
29000,Missouri,7,"  Personal consumption expenditures",6.3,6.9,4.5,4.1,4.7,4.7,5.2,3.8,4.7,4.0,-1.3,3.7,3.9,3.2,2.0,2.9,2.8,2.7,3.4,4.1,2.3,-1.0,11.9,9.1,6.5,(NA)
29000,Missouri,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
29000,Missouri,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-4.1,-2.8,1.9,2.3,-1.4,1.1,4.2,2.4,0.4,2.0,1.4,7.0,4.4,-1.3,1.4,(NA)
29000,Missouri,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-3.8,-1.6,1.7,1.2,-0.1,0.6,3.5,2.1,1.3,1.6,-0.1,-1.8,7.4,3.4,1.5,(NA)
29000,Missouri,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
29000,Missouri,10,"  Per capita personal income 6",3.0,6.0,2.8,1.8,3.1,4.5,2.7,5.0,4.0,5.4,-2.2,1.9,3.8,4.1,0.3,3.1,3.1,2.7,2.2,4.2,3.7,7.7,8.6,4.2,5.9,3.6
29000,Missouri,11,"  Per capita disposable personal income 7",3.0,6.0,2.8,4.1,4.3,4.9,1.7,4.4,3.4,5.5,0.5,1.8,2.7,4.2,-0.6,3.0,2.5,2.8,2.6,4.7,3.6,8.5,7.4,2.1,8.3,3.5
29000,Missouri,12,"  Per capita personal consumption expenditures (PCE) 8",5.5,6.0,3.8,3.5,4.0,4.0,4.4,2.9,3.9,3.4,-1.9,3.1,3.6,3.0,1.7,2.6,2.5,2.4,3.1,3.8,2.1,-1.1,11.6,9.0,6.2,(NA)
29000,Missouri,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,,
29000,Missouri,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),2.3,2.9,-0.6,-0.1,0.4,0.6,-1.2,-0.6,0.0,0.1,0.8,-0.4,-0.2,-1.0,0.8,(NA)
29000,Missouri,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),2.0,4.8,1.9,1.8,1.7,2.0,-1.0,0.4,1.8,2.1,2.2,0.7,4.0,5.4,4.6,(NA)
29000,Missouri,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,,
29000,Missouri,15,"  Total employment (number of jobs)",1.1,1.4,-0.5,-0.4,0.2,1.0,1.6,1.5,1.4,-0.3,-2.8,-1.3,0.9,0.6,1.1,0.9,1.6,1.2,1.0,1.1,0.0,-2.3,2.8,2.3,2.5,(NA)
30000,Montana,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
30000,Montana,1,"  Real GDP (millions of chained 2017 dollars) 1",0.6,2.8,0.5,3.0,4.7,4.8,5.1,3.1,5.0,0.0,-2.6,3.7,2.5,1.8,1.8,2.3,3.5,-1.2,2.7,2.0,1.6,-0.6,6.6,3.5,3.9,2.0
30000,Montana,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-1.1,4.2,2.1,5.4,-0.1,1.2,3.9,1.8,3.8,4.8,2.5,10.5,8.3,0.7,2.5,(NA)
30000,Montana,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-1.1,4.9,0.3,2.3,2.4,0.9,2.2,2.2,2.5,5.6,-0.1,1.5,12.5,5.2,2.1,(NA)
30000,Montana,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
30000,Montana,4,"  Gross domestic product (GDP)",2.0,5.4,3.9,4.8,7.9,9.1,9.5,7.3,9.2,2.5,-3.1,6.1,6.6,3.8,3.4,3.7,3.0,-1.5,5.7,5.5,3.1,0.5,14.1,13.7,6.6,3.7
30000,Montana,5,"  Personal income",1.9,6.5,4.4,3.1,7.4,8.6,7.6,8.2,7.5,6.4,-2.3,5.1,6.8,6.2,0.9,5.2,3.9,1.6,6.0,4.9,6.1,8.9,12.2,5.9,6.5,4.4
30000,Montana,6,"  Disposable personal income",1.6,6.3,4.5,5.0,8.5,8.8,6.5,7.6,6.7,7.0,-0.3,5.4,5.7,5.8,0.1,4.7,3.7,1.8,6.3,5.4,5.4,9.0,10.2,3.5,9.3,4.2
30000,Montana,7,"  Personal consumption expenditures",6.4,6.9,5.1,5.6,6.1,7.2,7.4,7.2,7.1,5.2,-2.4,5.9,4.9,3.0,3.4,4.9,2.2,2.0,4.7,5.6,3.4,0.1,16.4,10.5,6.1,(NA)
30000,Montana,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
30000,Montana,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-1.8,3.4,1.4,4.6,-1.1,0.3,3.0,0.7,2.6,4.0,1.6,9.3,6.5,-0.8,1.6,(NA)
30000,Montana,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-1.9,4.2,-0.4,1.6,1.4,0.0,1.3,1.1,1.3,4.7,-1.0,0.4,10.5,3.6,1.2,(NA)
30000,Montana,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
30000,Montana,10,"  Per capita personal income 6",1.4,5.8,4.0,2.5,6.5,7.4,6.4,6.8,6.2,5.1,-3.1,4.4,6.0,5.4,-0.2,4.3,3.0,0.5,4.8,4.1,5.2,7.7,10.3,4.5,5.6,3.9
30000,Montana,11,"  Per capita disposable personal income 7",1.0,5.6,4.1,4.5,7.6,7.6,5.3,6.2,5.4,5.7,-1.1,4.7,4.9,5.0,-1.0,3.8,2.8,0.7,5.1,4.5,4.5,7.8,8.2,2.1,8.4,3.7
30000,Montana,12,"  Per capita personal consumption expenditures (PCE) 8",5.8,6.1,4.8,5.1,5.2,6.0,6.2,5.8,5.8,4.0,-3.1,5.2,4.1,2.3,2.4,3.9,1.3,0.9,3.4,4.8,2.5,-1.0,14.4,8.9,5.1,(NA)
30000,Montana,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,,
30000,Montana,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-1.0,-0.8,1.9,-1.1,-0.3,2.5,-0.2,-1.2,0.4,-2.0,2.0,-2.4,-0.6,-1.4,0.1,(NA)
30000,Montana,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-1.2,1.0,4.5,0.7,1.0,3.9,0.0,-0.2,2.2,0.0,3.5,-1.3,3.5,5.1,3.9,(NA)
30000,Montana,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,,
30000,Montana,15,"  Total employment (number of jobs)",1.4,1.8,1.3,0.8,1.2,2.5,2.6,2.7,3.0,0.1,-2.6,-0.5,1.1,1.6,1.4,1.1,1.8,1.1,1.0,1.4,0.2,-0.3,4.6,3.0,2.8,(NA)
31000,Nebraska,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
31000,Nebraska,1,"  Real GDP (millions of chained 2017 dollars) 1",2.2,3.7,2.5,1.4,5.8,2.6,4.4,2.9,2.5,0.1,0.1,4.0,5.6,0.0,1.5,3.8,3.4,1.4,1.6,1.9,1.6,-0.7,6.5,3.3,4.0,0.6
31000,Nebraska,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-2.1,1.7,9.9,-0.3,-1.1,4.5,4.5,-1.7,1.8,0.0,2.3,5.1,8.5,1.5,2.4,(NA)
31000,Nebraska,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-2.4,1.5,3.6,0.5,1.4,2.5,3.2,3.0,2.7,-0.9,0.7,-2.2,9.7,4.9,0.8,(NA)
31000,Nebraska,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
31000,Nebraska,4,"  Gross domestic product (GDP)",3.6,5.3,5.4,3.2,8.0,6.0,6.3,5.9,6.3,2.2,1.4,5.3,9.3,2.4,4.2,5.1,4.1,1.7,3.2,3.8,3.8,1.7,11.6,11.0,8.2,2.3
31000,Nebraska,5,"  Personal income",4.6,5.9,4.7,1.7,6.2,4.4,3.4,4.5,7.6,6.3,-1.3,5.2,11.8,2.5,-0.2,5.9,3.9,-1.2,2.4,4.4,4.5,6.5,12.0,5.8,6.9,2.1
31000,Nebraska,6,"  Disposable personal income",4.6,5.6,5.4,3.7,7.5,4.5,2.5,3.6,7.1,6.8,1.0,4.9,11.4,1.9,-1.1,5.7,4.0,-1.4,2.7,5.0,4.2,6.8,11.0,4.1,9.4,1.7
31000,Nebraska,7,"  Personal consumption expenditures",6.7,7.2,4.1,3.0,5.7,6.9,6.0,5.4,4.7,4.0,-1.5,5.0,5.5,3.4,2.2,3.9,2.8,3.6,3.3,3.5,2.9,-0.9,13.2,9.2,5.2,(NA)
31000,Nebraska,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
31000,Nebraska,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-3.0,0.8,9.1,-1.1,-1.8,3.6,3.7,-2.6,1.2,-0.5,1.8,4.7,8.4,1.3,1.9,(NA)
31000,Nebraska,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-3.3,0.5,2.9,-0.3,0.6,1.6,2.4,2.1,2.1,-1.4,0.2,-2.6,9.7,4.7,0.3,(NA)
31000,Nebraska,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
31000,Nebraska,10,"  Per capita personal income 6",4.1,5.3,4.4,1.2,5.6,3.8,2.7,3.8,6.9,5.5,-2.2,4.2,11.0,1.7,-1.0,5.0,3.2,-2.1,1.7,3.8,4.0,6.0,11.9,5.4,6.1,1.2
31000,Nebraska,11,"  Per capita disposable personal income 7",4.1,5.0,5.0,3.2,6.9,3.8,1.8,2.9,6.4,6.0,0.1,3.9,10.6,1.1,-1.8,4.8,3.2,-2.2,2.0,4.4,3.7,6.3,11.0,3.7,8.5,0.8
31000,Nebraska,12,"  Per capita personal consumption expenditures (PCE) 8",6.1,6.6,3.8,2.5,5.0,6.2,5.3,4.7,4.1,3.3,-2.4,4.0,4.7,2.5,1.5,3.0,2.0,2.7,2.7,2.9,2.4,-1.3,13.1,9.0,4.7,(NA)
31000,Nebraska,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,,
31000,Nebraska,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1.2,1.6,-0.7,1.0,-0.5,0.0,-0.6,-0.4,-1.1,2.3,0.7,0.3,-0.9,-2.3,0.6,(NA)
31000,Nebraska,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),0.9,3.4,1.8,2.8,0.8,1.4,-0.5,0.6,0.6,4.4,2.2,1.4,3.2,4.2,4.4,(NA)
31000,Nebraska,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,,
31000,Nebraska,15,"  Total employment (number of jobs)",1.6,1.5,0.1,-0.8,0.3,0.9,1.0,1.3,1.9,0.5,-1.1,-0.3,1.0,1.5,1.2,1.3,1.6,0.6,0.5,1.0,-0.2,-1.7,2.2,1.8,2.9,(NA)
32000,Nevada,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
32000,Nevada,1,"  Real GDP (millions of chained 2017 dollars) 1",7.1,4.3,1.3,3.4,4.8,10.7,8.1,3.7,0.9,-3.2,-8.1,1.6,1.2,-0.9,1.1,0.5,4.0,3.3,4.6,3.3,4.4,-5.7,9.9,4.4,2.6,2.8
32000,Nevada,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-6.8,4.4,-0.2,2.6,0.7,5.3,8.8,4.3,2.3,8.7,3.0,7.6,9.8,-3.7,2.0,(NA)
32000,Nevada,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-6.3,2.7,0.0,1.7,4.2,3.9,4.7,5.1,1.7,7.9,0.6,-0.4,12.6,3.6,1.4,(NA)
32000,Nevada,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
32000,Nevada,4,"  Gross domestic product (GDP)",9.9,7.5,4.9,5.6,6.8,14.0,12.5,8.1,4.3,-1.1,-6.2,2.2,2.8,1.2,2.6,2.5,6.5,5.2,6.4,5.7,7.0,-4.5,14.4,12.7,8.2,6.0
32000,Nevada,5,"  Personal income",8.1,9.7,5.8,2.8,6.5,10.7,11.7,7.9,4.2,-1.1,-5.4,3.9,3.8,3.9,0.2,6.1,8.3,3.8,6.9,6.9,7.4,6.9,12.3,3.7,6.6,6.0
32000,Nevada,6,"  Disposable personal income",8.1,9.4,6.6,4.7,7.4,10.0,10.4,8.1,4.4,0.1,-3.5,4.0,3.2,3.6,-1.2,6.5,7.8,2.9,7.7,7.0,7.9,6.7,10.1,1.2,9.7,6.0
32000,Nevada,7,"  Personal consumption expenditures",10.8,9.6,6.2,6.1,7.4,10.6,10.0,8.2,6.2,2.0,-4.9,2.2,4.0,3.0,3.7,4.7,4.3,4.6,6.3,6.1,4.9,-1.0,15.2,11.5,5.9,(NA)
32000,Nevada,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,,
32000,Nevada,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-7.9,3.7,-0.5,1.5,-0.4,3.8,7.0,2.6,0.6,6.6,1.1,6.0,8.7,-4.6,1.5,(NA)
32000,Nevada,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-7.4,2.1,-0.3,0.6,3.1,2.5,3.0,3.3,0.0,5.9,-1.3,-1.9,11.5,2.6,0.9,(NA)
32000,Nevada,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
32000,Nevada,10,"  Per capita personal income 6",3.6,5.1,1.8,-0.7,3.0,6.1,7.8,4.0,1.1,-3.1,-6.5,3.2,3.5,2.8,-0.9,4.6,6.5,2.1,5.1,4.9,5.4,5.2,11.2,2.8,5.3,4.3
32000,Nevada,11,"  Per capita disposable personal income 7",3.5,4.9,2.5,1.1,3.8,5.5,6.5,4.2,1.2,-1.9,-4.6,3.3,2.9,2.5,-2.3,5.0,6.1,1.2,5.9,5.0,5.9,5.0,9.0,0.3,8.4,4.3
32000,Nevada,12,"  Per capita personal consumption expenditures (PCE) 8",6.1,5.0,2.2,2.5,3.8,6.0,6.1,4.3,3.0,0.0,-6.0,1.6,3.7,1.9,2.6,3.2,2.6,2.9,4.5,4.1,2.9,-2.5,14.0,10.4,5.4,(NA)
32000,Nevada,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,,
32000,Nevada,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1.8,-2.2,1.4,-0.6,-1.8,-0.7,-0.6,-1.4,2.7,-3.6,2.8,-1.7,-1.8,1.0,0.7,(NA)
32000,Nevada,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1.5,-0.5,4.0,1.2,-0.5,0.7,-0.4,-0.4,4.5,-1.7,4.2,-0.6,2.2,7.6,4.5,(NA)
32000,Nevada,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,,
32000,Nevada,15,"  Total employment (number of jobs)",5.1,5.5,2.5,1.1,4.1,6.5,6.4,4.6,2.5,-1.5,-6.6,-2.3,1.6,1.2,2.8,3.0,3.5,3.6,3.2,3.8,1.9,-6.0,8.0,6.8,3.9,(NA)
33000,New Hampshire,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,,
